debugMWEHG7:debugBPDQAG,initialized,0,,1433259428642
debugMWEHG7:debugBPDQAG,window_resize,0,"[1280, 738]",1433259428642
debugK0SMJA:debug9GUMJD,initialized,0,,1433259453968
debugK0SMJA:debug9GUMJD,window_resize,0,"[1280, 738]",1433259453968
debugQZUR21:debugI5LO89,initialized,0,,1433259492433
debugQZUR21:debugI5LO89,window_resize,0,"[1280, 738]",1433259492433
